already_normal,right_skewed,poisson_counts,click_rate,category
48.8767195030917,0.914172774429868,6,0.5021902072278405,blue
47.79030400466777,4.221190576750007,3,0.569700810738469,green
56.14166700043425,0.5084480143468321,5,0.27806978567280294,green
57.57507710047305,6.055339428022761,3,0.6427996170285709,blue
44.69498852389472,0.9606376938257823,0,0.10891923837303202,red
44.2418175935532,0.2391235052590873,6,0.514184109434041,red
47.24948302848356,1.1366716819732794,3,0.12131923791810914,green
26.98078835264415,0.5060844848754866,2,0.11341374791535604,blue
34.84808937801448,2.317858152177257,5,0.3557196704597639,red
63.66874267444525,0.5206777350893544,6,0.18570867820645776,blue
66.44967713501283,0.6400663518639995,1,0.18233327232767205,red
47.50963960443622,0.15114120737825357,6,0.3048905828016605,green
55.765569630557664,0.6361592720456494,2,0.39882726694654624,blue
53.112501545435364,0.0885773296950029,2,0.3672424269553155,blue
80.78880808455239,0.2051727804248832,2,0.10579300413174403,red
61.195749114345766,2.139163053722569,3,0.47003384832814477,red
48.72082408519233,2.1941619161487327,4,0.5646717564922297,red
40.44459559399574,1.5302904619301458,3,0.5087935657301577,blue
33.93553679742428,0.3802310658137372,3,0.20801286610120323,green
52.03463635867223,0.9534089430001393,1,0.29884923446366335,green
42.436492547156966,0.9964039422679293,4,0.16236024731229406,red
35.77746290402326,0.31399924761964243,7,0.35483149073214454,green
43.534271157574736,4.4969451098566715,6,0.39380468763700927,red
39.18451996385605,2.4045488331018694,6,0.39177191515645776,green
66.87141635072564,0.8017454032430582,5,0.523608184101564,blue
58.816397569494505,1.0272505241165908,3,0.21863768430993039,red
49.92027358683383,1.2316845779589884,2,0.4376842966352118,green
64.79944138890026,0.12980332373871795,5,0.46539808542365835,blue
50.77368307647618,0.781002145114614,6,0.2190005585674616,green
41.38715798671736,0.5056127352898834,0,0.17078737399790364,blue
65.23124077269657,0.36728395531333413,6,0.6349123400785472,blue
55.38910043684659,0.7549526153066258,3,0.41060381086873016,green
39.62753845673544,6.035667944291451,4,0.30169089383623005,green
48.09661321916392,1.8980800234153865,4,0.19176725092013766,blue
41.24381746615243,0.5648590828759397,3,0.3169804720486137,blue
36.172002690356635,1.772840001529926,10,0.05452966529580577,blue
